what,kind,bundleId,bundleVersion,description,time
started,bundle,org.eclipse.ui.intro,3.4.100.v20110425,"org.eclipse.ui.intro",1336740734268
started,bundle,org.eclipse.ui.intro.universal,3.2.500.v20110510,"org.eclipse.ui.intro.universal",1336740734268
started,bundle,org.eclipse.ui.net,1.2.100.v20111208-1155,"org.eclipse.ui.net",1336740734269
started,bundle,org.eclipse.ui.views,3.6.0.v20110928-1505,"org.eclipse.ui.views",1336740734270
started,bundle,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"org.eclipse.ui.workbench",1336740734271
started,bundle,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.workbench.texteditor",1336740734273
started,bundle,org.eclipse.update.configurator,3.3.100.v20100512,"org.eclipse.update.configurator",1336740734274
started,bundle,org.eclipse.update.core,3.2.500.v20110330,"org.eclipse.update.core",1336740734276
started,bundle,org.eclipse.update.scheduler,3.2.300.v20100512,"org.eclipse.update.scheduler",1336740734277
started,bundle,org.eclipse.wb.discovery.core,1.3.0.r37x201202052340,"org.eclipse.wb.discovery.core",1336740734279
os,sysinfo,,,"win32",1336740734283
arch,sysinfo,,,"x86_64",1336740734283
ws,sysinfo,,,"win32",1336740734283
locale,sysinfo,,,"en_US",1336740734283
processors,sysinfo,,,"4",1336740734284
java.runtime.name,sysinfo,,,"Java(TM) SE Runtime Environment",1336740734284
java.runtime.version,sysinfo,,,"1.7.0_03-b05",1336740734284
java.specification.name,sysinfo,,,"Java Platform API Specification",1336740734284
java.specification.vendor,sysinfo,,,"Oracle Corporation",1336740734284
java.specification.version,sysinfo,,,"1.7",1336740734284
java.vendor,sysinfo,,,"Oracle Corporation",1336740734284
java.version,sysinfo,,,"1.7.0_03",1336740734284
java.vm.info,sysinfo,,,"mixed mode",1336740734284
java.vm.name,sysinfo,,,"Java HotSpot(TM) 64-Bit Server VM",1336740734284
java.vm.specification.name,sysinfo,,,"Java Virtual Machine Specification",1336740734284
java.vm.specification.vendor,sysinfo,,,"Oracle Corporation",1336740734284
java.vm.specification.version,sysinfo,,,"1.7",1336740734284
java.vm.vendor,sysinfo,,,"Oracle Corporation",1336740734284
java.vm.version,sysinfo,,,"22.1-b02",1336740734284
started,bundle,org.eclipse.wb.discovery.ui,1.3.0.r37x201202052340,"org.eclipse.wb.discovery.ui",1336740734288
started,bundle,org.eclipse.m2e.usagedata,1.0.200.20111228-1245,"org.eclipse.m2e.usagedata",1336740734305
started,bundle,com.android.ide.eclipse.adt,18.0.0.v201203301601-306762,"com.android.ide.eclipse.adt",1336740734366
started,bundle,org.eclipse.core.filesystem,1.3.100.v20110423-0524,"org.eclipse.core.filesystem",1336740734414
started,bundle,org.eclipse.ltk.core.refactoring,3.5.201.r372_v20111101-0700,"org.eclipse.ltk.core.refactoring",1336740734435
started,bundle,org.eclipse.ltk.ui.refactoring,3.6.0.v20110928-1453,"org.eclipse.ltk.ui.refactoring",1336740734442
started,bundle,com.android.ide.eclipse.ddms,18.0.0.v201203301601-306762,"com.android.ide.eclipse.ddms",1336740734445
started,bundle,org.eclipse.wst.sse.core,1.1.602.v201112071516,"org.eclipse.wst.sse.core",1336740734589
started,bundle,org.eclipse.wst.sse.ui,1.3.2.v201201041522,"org.eclipse.wst.sse.ui",1336740734598
started,bundle,org.eclipse.wst.xml.ui,1.1.202.v201112071516,"org.eclipse.wst.xml.ui",1336740734598
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1336740738987
started,bundle,com.android.ide.eclipse.traceview,18.0.0.v201203301601-306762,"com.android.ide.eclipse.traceview",1336740744727
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1336740748494
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1336740758511
started,bundle,org.eclipse.wst.xml.core,1.1.602.v201201091944,"org.eclipse.wst.xml.core",1336740906438
started,bundle,org.eclipse.wst.common.uriresolver,1.1.401.v201004280700,"org.eclipse.wst.common.uriresolver",1336740906565
error,log,,,"Failed to load properties file for project 'DGE'",1336740906805
started,bundle,org.eclipse.debug.core,3.7.1.v20111129-2031,"org.eclipse.debug.core",1336740906847
started,bundle,org.eclipse.jdt.launching,3.6.1.v20111006_r372,"org.eclipse.jdt.launching",1336740906867
started,bundle,org.eclipse.jdt.apt.core,3.3.500.v20110420-1015,"org.eclipse.jdt.apt.core",1336740907379
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1336740907470
started,bundle,org.eclipse.jgit,1.3.0.201202151440-r,"org.eclipse.jgit",1336740907926
started,bundle,org.eclipse.egit.core,1.3.0.201202151440-r,"org.eclipse.egit.core",1336740908384
started,bundle,org.eclipse.egit.ui,1.3.0.201202151440-r,"org.eclipse.egit.ui",1336740908620
started,bundle,org.eclipse.wb.core.lib,1.3.0.r37x201202052311,"org.eclipse.wb.core.lib",1336740920637
started,bundle,org.eclipse.wb.core,1.3.0.r37x201202052311,"org.eclipse.wb.core",1336740920644
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1336740931574
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1336740933263
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.perspectives.showPerspective",1336740933272
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.perspectives.showPerspective",1336740933272
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1336740935875
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1336740935924
closed,view,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.internal.introview",1336740935954
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1336740943353
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1336740973270
started,bundle,org.eclipse.compare.core,3.5.200.I20110208-0800,"org.eclipse.compare.core",1336740974845
started,bundle,org.eclipse.compare,3.5.202.R37x_v20111109-0800,"org.eclipse.compare",1336740974850
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.refresh",1336740978416
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1336741005028
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1336741007094
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.properties",1336741007107
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1336741021031
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1336741093748
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.newWizard",1336741093763
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1336741097478
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1336741105499
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.properties",1336741105515
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1336741110967
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1336741114329
executed,command,org.eclipse.ltk.ui.refactoring,3.6.0.v20110928-1453,"org.eclipse.ltk.ui.refactoring.commands.deleteResources",1336741114336
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1336741114336
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1336741120323
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1336741145204
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1336741174105
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1336741176300
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1336741196023
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1336741202216
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1336741209972
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1336741228910
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1336741237566
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1336741244339
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1336741261692
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1336741311306
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1336741322868
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1336741333687
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1336741489860
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1336741501583
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1336741511410
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1336741513355
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1336741564885
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.refresh",1336741567245
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1336741575896
started,bundle,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui",1336741580460
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1336741584060
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.properties",1336741584075
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1336741589513
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1336741594889
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1336741598149
started,bundle,org.eclipse.ui.externaltools,3.2.0.v20111007_r372,"org.eclipse.ui.externaltools",1336741600123
started,bundle,org.eclipse.core.externaltools,1.0.100.v20111007_r372,"org.eclipse.core.externaltools",1336741603392
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1336741603409
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.properties",1336741603421
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1336741605790
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1336741611249
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1336741612630
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1336741620845
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1336741622454
error,log,,,"Internal Error",1336741626037
error,log,,,"Problems encountered while deleting resources.",1336741626038
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1336741638959
executed,command,org.eclipse.ltk.ui.refactoring,3.6.0.v20110928-1453,"org.eclipse.ltk.ui.refactoring.commands.deleteResources",1336741638968
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1336741638968
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1336741641116
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1336741646732
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.refresh",1336741648722
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1336741648992
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1336741651573
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1336741658263
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1336741673392
started,bundle,org.eclipse.jdt.apt.pluggable.core,1.0.400.v20110305-1450,"org.eclipse.jdt.apt.pluggable.core",1336741673551
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1336741686003
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1336741711658
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.refresh",1336741713613
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1336741719326
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1336741720847
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1336741720861
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1336741749099
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1336741765080
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1336741769606
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1336741776560
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1336741778768
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1336741808276
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1336741808312
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1336741809868
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1336741815170
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1336741838338
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1336741846109
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1336741846237
started,bundle,org.eclipse.jdt.junit.core,3.7.0.v20110928-1453,"org.eclipse.jdt.junit.core",1336741853698
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1336741872980
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1336741928159
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1336741930247
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1336741931491
closed,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1336741931616
stopped,bundle,org.eclipse.m2e.logback.configuration,1.0.200.20111228-1245,"org.eclipse.m2e.logback.configuration",1336741932038
stopped,bundle,org.eclipse.m2e.discovery,1.0.200.20111228-1245,"org.eclipse.m2e.discovery",1336741932039
stopped,bundle,org.eclipse.m2e.refactoring,1.0.200.20111228-1245,"org.eclipse.m2e.refactoring",1336741932040
stopped,bundle,org.eclipse.m2e.editor,1.0.200.20111228-1245,"org.eclipse.m2e.editor",1336741932041
stopped,bundle,org.eclipse.m2e.editor.xml,1.0.200.20111228-1245,"org.eclipse.m2e.editor.xml",1336741932042
stopped,bundle,org.eclipse.m2e.jdt,1.0.200.20111228-1245,"org.eclipse.m2e.jdt",1336741932073
activated,perspective,org.eclipse.jdt.ui,,"org.eclipse.jdt.ui.JavaPerspective",1336741959001
started,bundle,org.eclipse.osgi,3.7.2.v20120110-1415,"org.eclipse.osgi",1336741959002
started,bundle,org.eclipse.equinox.simpleconfigurator,1.0.200.v20110815-1438,"org.eclipse.equinox.simpleconfigurator",1336741959003
started,bundle,com.ibm.icu,4.4.2.v20110823,"com.ibm.icu",1336741959004
started,bundle,org.eclipse.core.contenttype,3.4.100.v20110423-0524,"org.eclipse.core.contenttype",1336741959004
started,bundle,org.eclipse.core.databinding.observable,1.4.0.I20110222-0800,"org.eclipse.core.databinding.observable",1336741959005
started,bundle,org.eclipse.core.expressions,3.4.300.v20110228,"org.eclipse.core.expressions",1336741959006
started,bundle,org.eclipse.core.filebuffers,3.5.200.v20110928-1504,"org.eclipse.core.filebuffers",1336741959006
started,bundle,org.eclipse.core.filesystem,1.3.100.v20110423-0524,"org.eclipse.core.filesystem",1336741959007
started,bundle,org.eclipse.core.jobs,3.5.101.v20120113-1953,"org.eclipse.core.jobs",1336741959008
started,bundle,org.eclipse.core.net,1.2.100.I20110511-0800,"org.eclipse.core.net",1336741959009
started,bundle,org.eclipse.core.resources,3.7.101.v20120125-1505,"org.eclipse.core.resources",1336741959010
started,bundle,org.eclipse.core.runtime,3.7.0.v20110110,"org.eclipse.core.runtime",1336741959011
started,bundle,org.eclipse.core.runtime.compatibility,3.2.100.v20100505,"org.eclipse.core.runtime.compatibility",1336741959011
started,bundle,org.eclipse.core.runtime.compatibility.auth,3.2.200.v20110110,"org.eclipse.core.runtime.compatibility.auth",1336741959012
started,bundle,org.eclipse.debug.core,3.7.1.v20111129-2031,"org.eclipse.debug.core",1336741959013
started,bundle,org.eclipse.egit.core,1.3.0.201202151440-r,"org.eclipse.egit.core",1336741959014
started,bundle,org.eclipse.egit.ui,1.3.0.201202151440-r,"org.eclipse.egit.ui",1336741959015
started,bundle,org.eclipse.epp.mpc.ui,1.1.1.I20110907-0947,"org.eclipse.epp.mpc.ui",1336741959023
started,bundle,org.eclipse.epp.usagedata.gathering,1.3.1.R201106061540,"org.eclipse.epp.usagedata.gathering",1336741959023
started,bundle,org.eclipse.epp.usagedata.recording,1.3.1.R201106061540,"org.eclipse.epp.usagedata.recording",1336741959024
started,bundle,org.eclipse.equinox.app,1.3.100.v20110321,"org.eclipse.equinox.app",1336741959025
started,bundle,org.eclipse.equinox.common,3.6.0.v20110523,"org.eclipse.equinox.common",1336741959026
started,bundle,org.eclipse.equinox.ds,1.3.1.R37x_v20110701,"org.eclipse.equinox.ds",1336741959026
started,bundle,org.eclipse.equinox.event,1.2.100.v20110502,"org.eclipse.equinox.event",1336741959027
started,bundle,org.eclipse.equinox.p2.core,2.1.1.v20120113-1346,"org.eclipse.equinox.p2.core",1336741959028
started,bundle,org.eclipse.equinox.p2.directorywatcher,1.0.300.v20110815-1419,"org.eclipse.equinox.p2.directorywatcher",1336741959028
started,bundle,org.eclipse.equinox.p2.engine,2.1.1.R37x_v20111003,"org.eclipse.equinox.p2.engine",1336741959029
started,bundle,org.eclipse.equinox.p2.metadata,2.1.0.v20110815-1419,"org.eclipse.equinox.p2.metadata",1336741959030
started,bundle,org.eclipse.equinox.p2.metadata.repository,1.2.0.v20110815-1419,"org.eclipse.equinox.p2.metadata.repository",1336741959031
started,bundle,org.eclipse.equinox.p2.operations,2.1.1.R37x_v20111111,"org.eclipse.equinox.p2.operations",1336741959032
started,bundle,org.eclipse.equinox.p2.reconciler.dropins,1.1.100.v20110815-1419,"org.eclipse.equinox.p2.reconciler.dropins",1336741959033
started,bundle,org.eclipse.equinox.p2.repository,2.1.1.v20120113-1346,"org.eclipse.equinox.p2.repository",1336741959036
started,bundle,org.eclipse.equinox.p2.ui.sdk.scheduler,1.0.100.v20110815-1419,"org.eclipse.equinox.p2.ui.sdk.scheduler",1336741959037
started,bundle,org.eclipse.equinox.p2.updatechecker,1.1.200.v20110815-1419,"org.eclipse.equinox.p2.updatechecker",1336741959038
started,bundle,org.eclipse.equinox.preferences,3.4.2.v20120111-2020,"org.eclipse.equinox.preferences",1336741959039
started,bundle,org.eclipse.equinox.registry,3.5.101.R37x_v20110810-1611,"org.eclipse.equinox.registry",1336741959039
started,bundle,org.eclipse.equinox.security,1.1.1.R37x_v20110822-1018,"org.eclipse.equinox.security",1336741959040
started,bundle,org.eclipse.equinox.util,1.0.300.v20110502,"org.eclipse.equinox.util",1336741959041
started,bundle,org.eclipse.help,3.5.100.v20110426,"org.eclipse.help",1336741959042
started,bundle,org.eclipse.jdt.core,3.7.3.v20120119-1537,"org.eclipse.jdt.core",1336741959042
started,bundle,org.eclipse.jdt.core.manipulation,1.4.0.v20110928-1453,"org.eclipse.jdt.core.manipulation",1336741959043
started,bundle,org.eclipse.jdt.launching,3.6.1.v20111006_r372,"org.eclipse.jdt.launching",1336741959043
started,bundle,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui",1336741959046
started,bundle,org.eclipse.jface,3.7.0.v20110928-1505,"org.eclipse.jface",1336741959047
started,bundle,org.eclipse.jgit,1.3.0.201202151440-r,"org.eclipse.jgit",1336741959048
started,bundle,org.eclipse.jsch.core,1.1.300.I20110514-0800,"org.eclipse.jsch.core",1336741959049
started,bundle,org.eclipse.m2e.logback.configuration,1.0.200.20111228-1245,"org.eclipse.m2e.logback.configuration",1336741959049
started,bundle,org.eclipse.mylyn.bugzilla.core,3.6.5.v20120123-0100,"org.eclipse.mylyn.bugzilla.core",1336741959050
started,bundle,org.eclipse.mylyn.bugzilla.ui,3.6.0.v20110608-1400,"org.eclipse.mylyn.bugzilla.ui",1336741959052
